Filename,Split,Class,Width,Height,Aspect_Ratio,Pixels
1-12-_png_jpg.rf.f3feac45aa857a4979a2a8965024db4b_aug.jpg,train,demodicosis,640,640,1.0,409600
1-13-_jpg.rf.30df2b8b786b4bcc24419f077ce9cf85.jpg,train,demodicosis,640,640,1.0,409600
1-13-_jpg.rf.30df2b8b786b4bcc24419f077ce9cf85_aug.jpg,train,demodicosis,640,640,1.0,409600
1-13-_png_jpg.rf.bea90431983b7f66b6127e03f8166b1f.jpg,train,demodicosis,640,640,1.0,409600
1-13-_png_jpg.rf.bea90431983b7f66b6127e03f8166b1f_aug.jpg,train,demodicosis,640,640,1.0,409600
1-14-_png_jpg.rf.4e5694c1519e5c601949e60b54125ae6.jpg,train,demodicosis,640,640,1.0,409600
1-14-_png_jpg.rf.4e5694c1519e5c601949e60b54125ae6_aug.jpg,train,demodicosis,640,640,1.0,409600
1-14-_png_jpg.rf.8d34e1d23099ee7905cde44084f037e0.jpg,train,demodicosis,640,640,1.0,409600
1-14-_png_jpg.rf.8d34e1d23099ee7905cde44084f037e0_aug.jpg,train,demodicosis,640,640,1.0,409600
1-14-_png_jpg.rf.bd7a2c3c58ebc8475863aa56e72039dc.jpg,train,demodicosis,640,640,1.0,409600
1-14-_png_jpg.rf.bd7a2c3c58ebc8475863aa56e72039dc_aug.jpg,train,demodicosis,640,640,1.0,409600
1-15-_png_jpg.rf.60dc283a95333b2e21b234f4f2968cd4.jpg,train,demodicosis,640,640,1.0,409600
1-15-_png_jpg.rf.60dc283a95333b2e21b234f4f2968cd4_aug.jpg,train,demodicosis,640,640,1.0,409600
1-15-_png_jpg.rf.ec602a0bc1b8b9e477b0b77d06398bae.jpg,train,demodicosis,640,640,1.0,409600
1-15-_png_jpg.rf.ec602a0bc1b8b9e477b0b77d06398bae_aug.jpg,train,demodicosis,640,640,1.0,409600
1-16-_png_jpg.rf.c23c02ac75cc472984fbf6f8385c16a5.jpg,train,demodicosis,640,640,1.0,409600
1-16-_png_jpg.rf.c23c02ac75cc472984fbf6f8385c16a5_aug.jpg,train,demodicosis,640,640,1.0,409600
1-17-_png_jpg.rf.65b34beabfe611f872084e46959ad8e7.jpg,train,demodicosis,640,640,1.0,409600
1-17-_png_jpg.rf.65b34beabfe611f872084e46959ad8e7_aug.jpg,train,demodicosis,640,640,1.0,409600
1-18-_png_jpg.rf.2f173619b311ed292734f66999123b1b.jpg,train,demodicosis,640,640,1.0,409600
1-18-_png_jpg.rf.2f173619b311ed292734f66999123b1b_aug.jpg,train,demodicosis,640,640,1.0,409600
1-19-_png_jpg.rf.c2d4fcf6a761e919f65ee93f1287e7e0.jpg,train,demodicosis,640,640,1.0,409600
1-19-_png_jpg.rf.c2d4fcf6a761e919f65ee93f1287e7e0_aug.jpg,train,demodicosis,640,640,1.0,409600
1-2-_jpg.rf.7a0f5033413fcf8dce4186561c525462.jpg,train,demodicosis,640,640,1.0,409600
1-2-_jpg.rf.7a0f5033413fcf8dce4186561c525462_aug.jpg,train,demodicosis,640,640,1.0,409600
1-2-_jpg.rf.9341f5ab37b3a34fdf00ebd64a34cae9.jpg,train,demodicosis,640,640,1.0,409600
1-2-_jpg.rf.9341f5ab37b3a34fdf00ebd64a34cae9_aug.jpg,train,demodicosis,640,640,1.0,409600
1-2-_png_jpg.rf.134c8ef898e542e394afd5571e915a22.jpg,train,demodicosis,640,640,1.0,409600
1-2-_png_jpg.rf.134c8ef898e542e394afd5571e915a22_aug.jpg,train,demodicosis,640,640,1.0,409600
1-2-_png_jpg.rf.33d914f72c7abaa27fd5d26dcfd2bc3a.jpg,train,demodicosis,640,640,1.0,409600
1-2-_png_jpg.rf.33d914f72c7abaa27fd5d26dcfd2bc3a_aug.jpg,train,demodicosis,640,640,1.0,409600
1-2-_png_jpg.rf.b11c714d298f1c3537a49236f31fa0b9.jpg,train,demodicosis,640,640,1.0,409600
1-2-_png_jpg.rf.b11c714d298f1c3537a49236f31fa0b9_aug.jpg,train,demodicosis,640,640,1.0,409600
1-23-_png_jpg.rf.249c419a6b65ae4ebebd45a90726ea52.jpg,train,demodicosis,640,640,1.0,409600
1-23-_png_jpg.rf.249c419a6b65ae4ebebd45a90726ea52_aug.jpg,train,demodicosis,640,640,1.0,409600
1-24-_png_jpg.rf.9356779e32b0fc646e36e143ad4d188e.jpg,train,demodicosis,640,640,1.0,409600
1-24-_png_jpg.rf.9356779e32b0fc646e36e143ad4d188e_aug.jpg,train,demodicosis,640,640,1.0,409600
1-24-_png_jpg.rf.c7643eb9c0e5ffe8c862accb81e6b4e7.jpg,train,demodicosis,640,640,1.0,409600
1-24-_png_jpg.rf.c7643eb9c0e5ffe8c862accb81e6b4e7_aug.jpg,train,demodicosis,640,640,1.0,409600
1-25-_png_jpg.rf.b8f6a7850b54c36c98a7f6c98b3f289f.jpg,train,demodicosis,640,640,1.0,409600
1-25-_png_jpg.rf.b8f6a7850b54c36c98a7f6c98b3f289f_aug.jpg,train,demodicosis,640,640,1.0,409600
1-25-_png_jpg.rf.ddd9c0ebbc05bc2e51bf85fe8b031a1e.jpg,train,demodicosis,640,640,1.0,409600
1-25-_png_jpg.rf.ddd9c0ebbc05bc2e51bf85fe8b031a1e_aug.jpg,train,demodicosis,640,640,1.0,409600
1-26-_png_jpg.rf.0cf1cd85d5004e8980ef0f33d431b45b.jpg,train,demodicosis,640,640,1.0,409600
1-26-_png_jpg.rf.0cf1cd85d5004e8980ef0f33d431b45b_aug.jpg,train,demodicosis,640,640,1.0,409600
1-26-_png_jpg.rf.e2ddf7b69cf6fc42e369ce760f696dae.jpg,train,demodicosis,640,640,1.0,409600
1-26-_png_jpg.rf.e2ddf7b69cf6fc42e369ce760f696dae_aug.jpg,train,demodicosis,640,640,1.0,409600
1-27-_png_jpg.rf.3ce8dfd5a894d6d2dbe9a98d9632031b.jpg,train,demodicosis,640,640,1.0,409600
1-27-_png_jpg.rf.3ce8dfd5a894d6d2dbe9a98d9632031b_aug.jpg,train,demodicosis,640,640,1.0,409600
1-27-_png_jpg.rf.5164c9bd1162ed44a0a13215cb450c20.jpg,train,demodicosis,640,640,1.0,409600
1-27-_png_jpg.rf.5164c9bd1162ed44a0a13215cb450c20_aug.jpg,train,demodicosis,640,640,1.0,409600
1-27-_png_jpg.rf.52bdbfc4b43a62981a3f9fe4fdba2e06.jpg,train,demodicosis,640,640,1.0,409600
1-27-_png_jpg.rf.52bdbfc4b43a62981a3f9fe4fdba2e06_aug.jpg,train,demodicosis,640,640,1.0,409600
1-28-_png_jpg.rf.8025e453997f0235ae48b6844668f723.jpg,train,demodicosis,640,640,1.0,409600
1-28-_png_jpg.rf.8025e453997f0235ae48b6844668f723_aug.jpg,train,demodicosis,640,640,1.0,409600
1-29-_png_jpg.rf.8ae9c85d400eb2e170c80ae28812d607.jpg,train,demodicosis,640,640,1.0,409600
1-29-_png_jpg.rf.8ae9c85d400eb2e170c80ae28812d607_aug.jpg,train,demodicosis,640,640,1.0,409600
1-3-_jpg.rf.039ccea01b468097dbec8cc06de6b4f5.jpg,train,demodicosis,640,640,1.0,409600
1-3-_jpg.rf.039ccea01b468097dbec8cc06de6b4f5_aug.jpg,train,demodicosis,640,640,1.0,409600
1-3-_png_jpg.rf.c37ff5fde7d4728f804cd51ad675b56b.jpg,train,demodicosis,640,640,1.0,409600
1-3-_png_jpg.rf.c37ff5fde7d4728f804cd51ad675b56b_aug.jpg,train,demodicosis,640,640,1.0,409600
1-30-_png_jpg.rf.3901fc394d1ff02f97d6294ef4e40288.jpg,train,demodicosis,640,640,1.0,409600
1-30-_png_jpg.rf.3901fc394d1ff02f97d6294ef4e40288_aug.jpg,train,demodicosis,640,640,1.0,409600
1-30-_png_jpg.rf.e10a963e7fb4d7465068d2ff2df0fc29.jpg,train,demodicosis,640,640,1.0,409600
1-30-_png_jpg.rf.e10a963e7fb4d7465068d2ff2df0fc29_aug.jpg,train,demodicosis,640,640,1.0,409600
1-31-_png_jpg.rf.8735cc86198474386cd5e7354343477c.jpg,train,demodicosis,640,640,1.0,409600
1-31-_png_jpg.rf.8735cc86198474386cd5e7354343477c_aug.jpg,train,demodicosis,640,640,1.0,409600
1-32-_png_jpg.rf.3cc081fd515ea185fd5015a80e480127.jpg,train,demodicosis,640,640,1.0,409600
1-32-_png_jpg.rf.3cc081fd515ea185fd5015a80e480127_aug.jpg,train,demodicosis,640,640,1.0,409600
1-32-_png_jpg.rf.45e4909e5650aaae422abd75ea15d854.jpg,train,demodicosis,640,640,1.0,409600
1-32-_png_jpg.rf.45e4909e5650aaae422abd75ea15d854_aug.jpg,train,demodicosis,640,640,1.0,409600
1-32-_png_jpg.rf.92ca5d2e75d470c4c78c398f4c4ef99c.jpg,train,demodicosis,640,640,1.0,409600
1-32-_png_jpg.rf.92ca5d2e75d470c4c78c398f4c4ef99c_aug.jpg,train,demodicosis,640,640,1.0,409600
1-33-_png_jpg.rf.6253a8ec5277a9e82c0691aa0f947601.jpg,train,demodicosis,640,640,1.0,409600
1-33-_png_jpg.rf.6253a8ec5277a9e82c0691aa0f947601_aug.jpg,train,demodicosis,640,640,1.0,409600
1-33-_png_jpg.rf.99368a41c85d5573b756165719596404.jpg,train,demodicosis,640,640,1.0,409600
1-33-_png_jpg.rf.99368a41c85d5573b756165719596404_aug.jpg,train,demodicosis,640,640,1.0,409600
1-33-_png_jpg.rf.b351a272a2a209575392037267505805.jpg,train,demodicosis,640,640,1.0,409600
1-33-_png_jpg.rf.b351a272a2a209575392037267505805_aug.jpg,train,demodicosis,640,640,1.0,409600
1-34-_png_jpg.rf.f5bf0f37acf770fe2c57b99bdf24e921.jpg,train,demodicosis,640,640,1.0,409600
1-34-_png_jpg.rf.f5bf0f37acf770fe2c57b99bdf24e921_aug.jpg,train,demodicosis,640,640,1.0,409600
1-36-_png_jpg.rf.a71d707dacd5cd919ae41eedd6dc4780.jpg,train,demodicosis,640,640,1.0,409600
1-36-_png_jpg.rf.a71d707dacd5cd919ae41eedd6dc4780_aug.jpg,train,demodicosis,640,640,1.0,409600
1-38-_png_jpg.rf.0eee8942e9e3e578cad8de27b682800d.jpg,train,demodicosis,640,640,1.0,409600
1-38-_png_jpg.rf.0eee8942e9e3e578cad8de27b682800d_aug.jpg,train,demodicosis,640,640,1.0,409600
1-38-_png_jpg.rf.c7095b757bbd6af3a1585dc0078d315a.jpg,train,demodicosis,640,640,1.0,409600
1-38-_png_jpg.rf.c7095b757bbd6af3a1585dc0078d315a_aug.jpg,train,demodicosis,640,640,1.0,409600
1-38-_png_jpg.rf.f30562c49e191a8ff74ae9f33acbacf9.jpg,train,demodicosis,640,640,1.0,409600
1-38-_png_jpg.rf.f30562c49e191a8ff74ae9f33acbacf9_aug.jpg,train,demodicosis,640,640,1.0,409600
1-39-_png_jpg.rf.2b4f2a69db8d1a6b317425862f36eaf9.jpg,train,demodicosis,640,640,1.0,409600
1-39-_png_jpg.rf.2b4f2a69db8d1a6b317425862f36eaf9_aug.jpg,train,demodicosis,640,640,1.0,409600
1-39-_png_jpg.rf.9fed3b77222b06a779f34cff8ac4dce6.jpg,train,demodicosis,640,640,1.0,409600
1-39-_png_jpg.rf.9fed3b77222b06a779f34cff8ac4dce6_aug.jpg,train,demodicosis,640,640,1.0,409600
1-4-_png_jpg.rf.6122edc10267d48470a9291b295821ce.jpg,train,demodicosis,640,640,1.0,409600
1-4-_png_jpg.rf.6122edc10267d48470a9291b295821ce_aug.jpg,train,demodicosis,640,640,1.0,409600
1-40-_png_jpg.rf.894b3ed80c9d0b0519c123cf07800da8.jpg,train,demodicosis,640,640,1.0,409600
1-40-_png_jpg.rf.894b3ed80c9d0b0519c123cf07800da8_aug.jpg,train,demodicosis,640,640,1.0,409600
1-40-_png_jpg.rf.b199ad867d46087706470c2ee3e64c22.jpg,train,demodicosis,640,640,1.0,409600
1-40-_png_jpg.rf.b199ad867d46087706470c2ee3e64c22_aug.jpg,train,demodicosis,640,640,1.0,409600
1-40-_png_jpg.rf.b92c61cb63581511488b1c7f03e20c3d.jpg,train,demodicosis,640,640,1.0,409600
1-40-_png_jpg.rf.b92c61cb63581511488b1c7f03e20c3d_aug.jpg,train,demodicosis,640,640,1.0,409600
1-41-_png_jpg.rf.848025759a21c5b97e89ccea6fa5ab8e.jpg,train,demodicosis,640,640,1.0,409600
1-41-_png_jpg.rf.848025759a21c5b97e89ccea6fa5ab8e_aug.jpg,train,demodicosis,640,640,1.0,409600
1-41-_png_jpg.rf.d5304ecba1de36019b34793a78013514.jpg,train,demodicosis,640,640,1.0,409600
1-41-_png_jpg.rf.d5304ecba1de36019b34793a78013514_aug.jpg,train,demodicosis,640,640,1.0,409600
1-42-_png_jpg.rf.8a3bd6ef97b31e285a079eeedcdcd8e3.jpg,train,demodicosis,640,640,1.0,409600
1-42-_png_jpg.rf.8a3bd6ef97b31e285a079eeedcdcd8e3_aug.jpg,train,demodicosis,640,640,1.0,409600
1-42-_png_jpg.rf.ffe3904d8ae7afd039f17d9a3c4942cc.jpg,train,demodicosis,640,640,1.0,409600
1-42-_png_jpg.rf.ffe3904d8ae7afd039f17d9a3c4942cc_aug.jpg,train,demodicosis,640,640,1.0,409600
1-43-_png_jpg.rf.daa54fea5d7be314c4f921e1c14a9a5a.jpg,train,demodicosis,640,640,1.0,409600
1-43-_png_jpg.rf.daa54fea5d7be314c4f921e1c14a9a5a_aug.jpg,train,demodicosis,640,640,1.0,409600
1-44-_png_jpg.rf.3b86a0b32e7648e7839154235ce13551.jpg,train,demodicosis,640,640,1.0,409600
1-44-_png_jpg.rf.3b86a0b32e7648e7839154235ce13551_aug.jpg,train,demodicosis,640,640,1.0,409600
1-45-_png_jpg.rf.c48f12f750c206407aeb0252c70eb0d4.jpg,train,demodicosis,640,640,1.0,409600
1-45-_png_jpg.rf.c48f12f750c206407aeb0252c70eb0d4_aug.jpg,train,demodicosis,640,640,1.0,409600
1-46-_png_jpg.rf.607a39c9da2334ebdf62e5b1a0f7961d.jpg,train,demodicosis,640,640,1.0,409600
1-46-_png_jpg.rf.607a39c9da2334ebdf62e5b1a0f7961d_aug.jpg,train,demodicosis,640,640,1.0,409600
1-46-_png_jpg.rf.b4b210cad708e96b7e752f4df74dba42.jpg,train,demodicosis,640,640,1.0,409600
1-46-_png_jpg.rf.b4b210cad708e96b7e752f4df74dba42_aug.jpg,train,demodicosis,640,640,1.0,409600
1-46-_png_jpg.rf.c366282d653f58450a7ea409688dffeb.jpg,train,demodicosis,640,640,1.0,409600
1-46-_png_jpg.rf.c366282d653f58450a7ea409688dffeb_aug.jpg,train,demodicosis,640,640,1.0,409600
1-47-_png_jpg.rf.a2bd1f9075451b8153462aae5da460d7.jpg,train,demodicosis,640,640,1.0,409600
1-47-_png_jpg.rf.a2bd1f9075451b8153462aae5da460d7_aug.jpg,train,demodicosis,640,640,1.0,409600
1-49-_png_jpg.rf.6528e9d73dcf901bc50e618a60ac3c3d.jpg,train,demodicosis,640,640,1.0,409600
1-49-_png_jpg.rf.6528e9d73dcf901bc50e618a60ac3c3d_aug.jpg,train,demodicosis,640,640,1.0,409600
1-49-_png_jpg.rf.cc1eb4fd08f0357dcf36b814b35954a4.jpg,train,demodicosis,640,640,1.0,409600
1-49-_png_jpg.rf.cc1eb4fd08f0357dcf36b814b35954a4_aug.jpg,train,demodicosis,640,640,1.0,409600
1-49-_png_jpg.rf.d055e684beb513f2af8fc5afe6c29f14.jpg,train,demodicosis,640,640,1.0,409600
1-49-_png_jpg.rf.d055e684beb513f2af8fc5afe6c29f14_aug.jpg,train,demodicosis,640,640,1.0,409600
1-5-_jpg.rf.d7a6c0e760ef978bb0c11e5c6e27dc2c.jpg,train,demodicosis,640,640,1.0,409600
1-5-_jpg.rf.d7a6c0e760ef978bb0c11e5c6e27dc2c_aug.jpg,train,demodicosis,640,640,1.0,409600
1-5-_jpg.rf.eeb980d8958d50e11ddd15ca952a732e.jpg,train,demodicosis,640,640,1.0,409600
1-5-_jpg.rf.eeb980d8958d50e11ddd15ca952a732e_aug.jpg,train,demodicosis,640,640,1.0,409600
1-5-_png_jpg.rf.3284861b84bb48631d60908744a15e88.jpg,train,demodicosis,640,640,1.0,409600
1-5-_png_jpg.rf.3284861b84bb48631d60908744a15e88_aug.jpg,train,demodicosis,640,640,1.0,409600
1-51-_png_jpg.rf.1a0d977f56ecf19325a2e2fb44cbe667.jpg,train,demodicosis,640,640,1.0,409600
1-51-_png_jpg.rf.1a0d977f56ecf19325a2e2fb44cbe667_aug.jpg,train,demodicosis,640,640,1.0,409600
1-51-_png_jpg.rf.5a0668a196e841047ab3cc325d5f2ed2.jpg,train,demodicosis,640,640,1.0,409600
1-51-_png_jpg.rf.5a0668a196e841047ab3cc325d5f2ed2_aug.jpg,train,demodicosis,640,640,1.0,409600
1-51-_png_jpg.rf.b9be12b35b94b0272febcfbf6619ace7.jpg,train,demodicosis,640,640,1.0,409600
1-51-_png_jpg.rf.b9be12b35b94b0272febcfbf6619ace7_aug.jpg,train,demodicosis,640,640,1.0,409600
1-52-_png_jpg.rf.13a26b9bb9f76955349dfaf3ff0aed3a.jpg,train,demodicosis,640,640,1.0,409600
1-52-_png_jpg.rf.13a26b9bb9f76955349dfaf3ff0aed3a_aug.jpg,train,demodicosis,640,640,1.0,409600
1-53-_png_jpg.rf.5d96ae57dc977bd3b8fe88d6a5f97eac.jpg,train,demodicosis,640,640,1.0,409600
1-53-_png_jpg.rf.5d96ae57dc977bd3b8fe88d6a5f97eac_aug.jpg,train,demodicosis,640,640,1.0,409600
1-53-_png_jpg.rf.d5d8ff95c9db2c91725c990ad223b106.jpg,train,demodicosis,640,640,1.0,409600
1-53-_png_jpg.rf.d5d8ff95c9db2c91725c990ad223b106_aug.jpg,train,demodicosis,640,640,1.0,409600
1-55-_png_jpg.rf.1212f2d172dcceb648b33500c685ae09.jpg,train,demodicosis,640,640,1.0,409600
1-55-_png_jpg.rf.1212f2d172dcceb648b33500c685ae09_aug.jpg,train,demodicosis,640,640,1.0,409600
1-55-_png_jpg.rf.21d17d2b87fe6e347cac3c1e113b1031.jpg,train,demodicosis,640,640,1.0,409600
1-55-_png_jpg.rf.21d17d2b87fe6e347cac3c1e113b1031_aug.jpg,train,demodicosis,640,640,1.0,409600
1-56-_png_jpg.rf.b372001b43ebb874161350071b6711d9.jpg,train,demodicosis,640,640,1.0,409600
1-56-_png_jpg.rf.b372001b43ebb874161350071b6711d9_aug.jpg,train,demodicosis,640,640,1.0,409600
1-57-_png_jpg.rf.946805334b444f8273bb75f46f403071.jpg,train,demodicosis,640,640,1.0,409600
1-57-_png_jpg.rf.946805334b444f8273bb75f46f403071_aug.jpg,train,demodicosis,640,640,1.0,409600
1-57-_png_jpg.rf.feacd4a4bdc8c73d0b9fb070bf2a7859.jpg,train,demodicosis,640,640,1.0,409600
1-57-_png_jpg.rf.feacd4a4bdc8c73d0b9fb070bf2a7859_aug.jpg,train,demodicosis,640,640,1.0,409600
1-58-_png_jpg.rf.92f228f8c0ccfed50284db40dd9a7dcc.jpg,train,demodicosis,640,640,1.0,409600
1-58-_png_jpg.rf.92f228f8c0ccfed50284db40dd9a7dcc_aug.jpg,train,demodicosis,640,640,1.0,409600
1-59-_png_jpg.rf.039be75058531dd2d490177def28fdce.jpg,train,demodicosis,640,640,1.0,409600
1-59-_png_jpg.rf.039be75058531dd2d490177def28fdce_aug.jpg,train,demodicosis,640,640,1.0,409600
1-59-_png_jpg.rf.525d4a00b176741beea201d57cc7193e.jpg,train,demodicosis,640,640,1.0,409600
1-59-_png_jpg.rf.525d4a00b176741beea201d57cc7193e_aug.jpg,train,demodicosis,640,640,1.0,409600
1-59-_png_jpg.rf.e32d889a61720266e431ac39da6db1ef.jpg,train,demodicosis,640,640,1.0,409600
1-59-_png_jpg.rf.e32d889a61720266e431ac39da6db1ef_aug.jpg,train,demodicosis,640,640,1.0,409600
1-6-_jpg.rf.6689fda3162a1a8fa46db5be4d2ac652.jpg,train,demodicosis,640,640,1.0,409600
1-6-_jpg.rf.6689fda3162a1a8fa46db5be4d2ac652_aug.jpg,train,demodicosis,640,640,1.0,409600
1-6-_png_jpg.rf.dde95db3cfc145101af4ef71d4f3c362.jpg,train,demodicosis,640,640,1.0,409600
1-6-_png_jpg.rf.dde95db3cfc145101af4ef71d4f3c362_aug.jpg,train,demodicosis,640,640,1.0,409600
1-6-_png_jpg.rf.f5810351cea40b563b410d771bcb1a16.jpg,train,demodicosis,640,640,1.0,409600
1-6-_png_jpg.rf.f5810351cea40b563b410d771bcb1a16_aug.jpg,train,demodicosis,640,640,1.0,409600
1-60-_png_jpg.rf.f144951854bae13c996b3db384ac686a.jpg,train,demodicosis,640,640,1.0,409600
1-60-_png_jpg.rf.f144951854bae13c996b3db384ac686a_aug.jpg,train,demodicosis,640,640,1.0,409600
1-61-_png_jpg.rf.9f095f1b5617e2d6cb000b82ccf49927.jpg,train,demodicosis,640,640,1.0,409600
1-61-_png_jpg.rf.9f095f1b5617e2d6cb000b82ccf49927_aug.jpg,train,demodicosis,640,640,1.0,409600
1-61-_png_jpg.rf.f566c509106054803557ca6f03942824.jpg,train,demodicosis,640,640,1.0,409600
1-61-_png_jpg.rf.f566c509106054803557ca6f03942824_aug.jpg,train,demodicosis,640,640,1.0,409600
1-62-_png_jpg.rf.6e7f507b2bf23a23e92c7f0f6d65b586.jpg,train,demodicosis,640,640,1.0,409600
1-62-_png_jpg.rf.6e7f507b2bf23a23e92c7f0f6d65b586_aug.jpg,train,demodicosis,640,640,1.0,409600
1-63-_png_jpg.rf.8fa644ed9518b13adc73b78d62cc76e9.jpg,train,demodicosis,640,640,1.0,409600
1-63-_png_jpg.rf.8fa644ed9518b13adc73b78d62cc76e9_aug.jpg,train,demodicosis,640,640,1.0,409600
1-65-_png_jpg.rf.194246c066d472963813aa4885dcf1c0.jpg,train,demodicosis,640,640,1.0,409600
1-65-_png_jpg.rf.194246c066d472963813aa4885dcf1c0_aug.jpg,train,demodicosis,640,640,1.0,409600
1-65-_png_jpg.rf.525de2d6898ef7cc167f774926757575.jpg,train,demodicosis,640,640,1.0,409600
1-65-_png_jpg.rf.525de2d6898ef7cc167f774926757575_aug.jpg,train,demodicosis,640,640,1.0,409600
1-66-_png_jpg.rf.a16dd83df8a65b0dd418664da3e3ec64.jpg,train,demodicosis,640,640,1.0,409600
1-66-_png_jpg.rf.a16dd83df8a65b0dd418664da3e3ec64_aug.jpg,train,demodicosis,640,640,1.0,409600
1-67-_png_jpg.rf.ac3a8d04470eb1cd16e420273814e9b1.jpg,train,demodicosis,640,640,1.0,409600
1-67-_png_jpg.rf.ac3a8d04470eb1cd16e420273814e9b1_aug.jpg,train,demodicosis,640,640,1.0,409600
1-69-_png_jpg.rf.3b044e6f20489304909f731220a14cd4.jpg,train,demodicosis,640,640,1.0,409600
1-69-_png_jpg.rf.3b044e6f20489304909f731220a14cd4_aug.jpg,train,demodicosis,640,640,1.0,409600
1-69-_png_jpg.rf.f01017bbe956e28888269eb39a9af705.jpg,train,demodicosis,640,640,1.0,409600
1-69-_png_jpg.rf.f01017bbe956e28888269eb39a9af705_aug.jpg,train,demodicosis,640,640,1.0,409600
1-7-_jpg.rf.effcce86a63dc7f49cc0fff4774a98dc.jpg,train,demodicosis,640,640,1.0,409600
1-7-_jpg.rf.effcce86a63dc7f49cc0fff4774a98dc_aug.jpg,train,demodicosis,640,640,1.0,409600
1-7-_png_jpg.rf.d242de2a1bc4940135ad02e43da86cd8.jpg,train,demodicosis,640,640,1.0,409600
1-7-_png_jpg.rf.d242de2a1bc4940135ad02e43da86cd8_aug.jpg,train,demodicosis,640,640,1.0,409600
1-70-_png_jpg.rf.384e623348a182cbe88de1f131ef4a06.jpg,train,demodicosis,640,640,1.0,409600
1-70-_png_jpg.rf.384e623348a182cbe88de1f131ef4a06_aug.jpg,train,demodicosis,640,640,1.0,409600
1-70-_png_jpg.rf.916b7d62891d05ed1ca197d4f81df424.jpg,train,demodicosis,640,640,1.0,409600
1-70-_png_jpg.rf.916b7d62891d05ed1ca197d4f81df424_aug.jpg,train,demodicosis,640,640,1.0,409600
1-72-_png_jpg.rf.0fff163ab783e79f18b63ac60c0fec6f.jpg,train,demodicosis,640,640,1.0,409600
1-72-_png_jpg.rf.0fff163ab783e79f18b63ac60c0fec6f_aug.jpg,train,demodicosis,640,640,1.0,409600
1-72-_png_jpg.rf.900751fd640eeb1e38a48a88d254d13d.jpg,train,demodicosis,640,640,1.0,409600
1-72-_png_jpg.rf.900751fd640eeb1e38a48a88d254d13d_aug.jpg,train,demodicosis,640,640,1.0,409600
1-72-_png_jpg.rf.d0a56f75878107b73dfbaafb9663377b.jpg,train,demodicosis,640,640,1.0,409600
1-72-_png_jpg.rf.d0a56f75878107b73dfbaafb9663377b_aug.jpg,train,demodicosis,640,640,1.0,409600
1-8-_jpg.rf.1a7f09cdcca528e6ef1f5923b438076f.jpg,train,demodicosis,640,640,1.0,409600
